person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
26,0.5387822556158436,OTHER,3.0,VENTURE,D,-0.33961705374147017,1.2417004111387473,0,-0.749806864785425,Y,2
24,0.5388794024523037,OWN,9.0,VENTURE,B,-0.41879010754952634,-0.6687616272236184,0,-0.8439173470423222,N,3
21,0.5399237309442497,MORTGAGE,2.0,EDUCATION,A,0.37294043053103576,-1.5636133761486166,0,-0.27925445350093825,N,2
24,0.5399965910715948,MORTGAGE,5.0,EDUCATION,B,-0.9571668734443085,0.2539574772042336,0,-1.2203592760699116,N,4
24,0.541210926527346,MORTGAGE,8.0,VENTURE,C,0.056248215298810904,0.7586662490892673,0,-0.5615859002716304,Y,3
24,0.541210926527346,MORTGAGE,8.0,EDUCATION,A,-1.052174538013976,-1.5636133761486166,0,-1.314469758326809,N,2
23,0.541210926527346,MORTGAGE,7.0,MEDICAL,C,1.6397092914599352,0.7153170294181599,0,0.5677398868111376,Y,4
24,0.5436395974388484,MORTGAGE,8.0,HOMEIMPROVEMENT,B,2.4314398295404973,-0.2445585490134986,0,1.1324027803525214,N,4
26,0.5460682683503507,MORTGAGE,5.0,EDUCATION,A,0.37294043053103576,-1.6255408328216268,0,-0.27925445350093825,N,4
24,0.5508284633368954,MORTGAGE,1.0,PERSONAL,B,-0.41879010754952634,0.2942103240416905,0,-0.8439173470423222,N,4
26,0.5508284633368954,MORTGAGE,3.0,DEBTCONSOLIDATION,A,-0.26044399993341394,-1.2787470754527694,0,-0.749806864785425,N,3
22,0.5994990284034032,RENT,3.0,DEBTCONSOLIDATION,A,0.37294043053103576,-0.6501833902217158,0,-0.37336493575783564,N,3
25,0.5994990284034032,RENT,2.0,HOMEIMPROVEMENT,B,0.37294043053103576,0.13629530952551447,0,-0.37336493575783564,N,3
22,0.5509256101733555,MORTGAGE,6.0,PERSONAL,B,1.0063248609954853,0.20751188469947635,0,0.09718747552665087,N,3
24,0.5509256101733555,MORTGAGE,4.0,MEDICAL,B,-0.5771362151656387,-0.34983522535761596,0,-0.9380278292992196,N,2
26,0.5994990284034032,RENT,0.0,MEDICAL,A,0.37294043053103576,-0.5139429855410929,0,-0.37336493575783564,N,3
23,0.5509256101733555,MORTGAGE,7.0,VENTURE,A,0.44815483164868913,-1.5512278848140144,0,-0.27925445350093825,N,4
23,0.5509256101733555,MORTGAGE,3.0,VENTURE,A,-1.0996783702988098,-0.9722061649213687,0,-1.314469758326809,N,4
23,0.5509256101733555,MORTGAGE,1.0,VENTURE,B,0.847978753379373,0.4273543558886624,0,0.003076993269753731,N,2
23,0.6333061274915165,RENT,7.0,DEBTCONSOLIDATION,A,0.37294043053103576,-1.7401066276666957,0,-0.37336493575783564,N,3
24,0.5509256101733555,MORTGAGE,2.0,PERSONAL,A,-0.26044399993341394,-1.5636133761486166,0,-0.749806864785425,N,4
25,0.648072446633451,RENT,5.0,HOMEIMPROVEMENT,C,0.37294043053103576,0.740088012087364,0,-0.37336493575783564,N,3
24,0.648169593469911,RENT,8.0,VENTURE,D,0.37294043053103576,1.059014413953367,0,-0.37336493575783564,Y,2
24,0.6563542144416741,RENT,9.0,HOMEIMPROVEMENT,A,0.37294043053103576,-1.0929647054337388,0,-0.37336493575783564,N,3
22,0.5509256101733555,MORTGAGE,6.0,EDUCATION,B,-0.7354823227817512,0.021729514680445216,0,-1.032138311556117,N,4
26,0.6602158011909629,RENT,3.0,DEBTCONSOLIDATION,B,0.37294043053103576,0.20751188469947635,0,-0.37336493575783564,N,3
23,0.5509256101733555,MORTGAGE,7.0,MEDICAL,C,1.3467689923701271,0.5078600495635757,0,0.37951892229734285,N,2
24,0.5509256101733555,MORTGAGE,8.0,HOMEIMPROVEMENT,D,2.4314398295404973,1.0837853966225706,0,1.0382922980956244,N,2
26,0.5509256101733555,MORTGAGE,10.0,HOMEIMPROVEMENT,A,-0.9254976519210861,-1.3933128702978383,0,-1.2203592760699116,N,2
24,0.7207382803056023,RENT,1.0,EDUCATION,B,0.37294043053103576,0.2632465957051855,0,-0.37336493575783564,N,4
23,0.42949206459823625,RENT,2.0,DEBTCONSOLIDATION,D,0.37294043053103576,1.9290951802091605,1,-0.27925445350093825,Y,4
26,0.5509256101733555,MORTGAGE,10.0,EDUCATION,A,0.056248215298810904,-0.9783989105886699,0,-0.5615859002716304,N,2
23,0.7209325739785225,RENT,6.0,DEBTCONSOLIDATION,B,0.37294043053103576,0.20751188469947635,0,-0.37336493575783564,N,3
23,0.5509256101733555,MORTGAGE,8.0,EDUCATION,A,0.056248215298810904,-1.0929647054337388,0,-0.5615859002716304,N,2
26,0.7209325739785225,RENT,0.0,DEBTCONSOLIDATION,B,0.37294043053103576,-0.12070363566747803,0,-0.37336493575783564,N,4
26,0.7209325739785225,RENT,0.0,VENTURE,A,0.37294043053103576,-0.7895201677359885,0,-0.37336493575783564,N,4
23,0.7209325739785225,RENT,4.0,EDUCATION,B,0.37294043053103576,-0.43653366469983007,0,-0.37336493575783564,N,4
23,0.5509256101733555,MORTGAGE,7.0,MEDICAL,A,0.056248215298810904,-0.6501833902217158,0,-0.5615859002716304,N,2
24,0.7209325739785225,RENT,3.0,PERSONAL,A,0.37294043053103576,-0.9783989105886699,0,-0.37336493575783564,N,3
22,0.5509256101733555,MORTGAGE,0.0,VENTURE,B,0.847978753379373,0.24466835870328227,0,0.003076993269753731,N,4
25,0.5509256101733555,MORTGAGE,7.0,MEDICAL,B,0.2145943229149233,0.031018633181397103,0,-0.37336493575783564,N,4
22,0.1271225361161893,RENT,4.0,MEDICAL,E,0.37294043053103576,1.436771899658729,1,-0.27925445350093825,N,3
25,0.7452192830935463,RENT,1.0,HOMEIMPROVEMENT,B,0.37294043053103576,-0.32506424268841183,0,-0.37336493575783564,N,4
25,0.7452192830935463,RENT,3.0,VENTURE,B,0.37294043053103576,0.2942103240416905,0,-0.37336493575783564,N,3
23,0.5509256101733555,MORTGAGE,2.0,MEDICAL,C,-0.4781698979055685,0.05578961585060122,0,-0.8439173470423222,Y,3
22,0.7452192830935463,RENT,3.0,DEBTCONSOLIDATION,C,0.37294043053103576,0.7958227230930731,0,-0.37336493575783564,Y,3
25,0.5543257494494589,MORTGAGE,5.0,EDUCATION,C,0.847978753379373,0.7586662490892673,0,0.003076993269753731,Y,3
26,0.5557829519963603,MORTGAGE,9.0,HOMEIMPROVEMENT,B,-1.052174538013976,-0.13928187266938125,0,-1.314469758326809,N,4
22,0.5557829519963603,MORTGAGE,6.0,DEBTCONSOLIDATION,A,1.7980553990760475,-1.5078786651429075,0,0.6618503690680348,N,2
22,0.5557829519963603,MORTGAGE,1.0,VENTURE,D,1.4813631838438226,1.1054600064581244,0,0.47362940455424024,Y,3
23,0.26599393883589567,MORTGAGE,7.0,DEBTCONSOLIDATION,B,0.847978753379373,0.2632465957051855,1,0.2854084400404457,N,2
23,0.5630689647308674,MORTGAGE,2.0,EDUCATION,C,-0.7354823227817512,0.9134848907717928,0,-1.032138311556117,N,4
23,0.5630689647308674,MORTGAGE,3.0,EDUCATION,A,0.37294043053103576,-1.0929647054337388,0,-0.27925445350093825,N,4
24,0.8423661195536418,RENT,5.0,HOMEIMPROVEMENT,A,0.37294043053103576,-0.9722061649213687,0,-0.467475418014733,N,2
26,0.5630689647308674,MORTGAGE,10.0,EDUCATION,A,0.056248215298810904,-0.7585564393994836,0,-0.5615859002716304,N,4
25,0.8423661195536418,RENT,3.0,VENTURE,B,0.37294043053103576,-0.34983522535761596,0,-0.467475418014733,N,3
22,0.5633604052402478,MORTGAGE,6.0,PERSONAL,A,-1.052174538013976,-1.6255408328216268,0,-1.314469758326809,N,3
24,0.5645261672777689,MORTGAGE,7.0,PERSONAL,B,0.056248215298810904,0.1393916823591649,0,-0.5615859002716304,N,4
22,0.5659833698246703,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2.2730937219243845,-1.3685418876286344,0,0.9441818158387271,N,3
25,0.5671491318621915,MORTGAGE,2.0,MEDICAL,A,-1.052174538013976,-1.3685418876286344,0,-1.314469758326809,N,2
23,0.27891446808508835,MORTGAGE,0.0,EDUCATION,F,-0.38712088602630385,3.0499821459906458,1,-0.749806864785425,N,2
26,0.5703549774653747,MORTGAGE,10.0,MEDICAL,B,0.056248215298810904,0.099138835521708,0,-0.5615859002716304,N,3
25,0.27891446808508835,MORTGAGE,9.0,DEBTCONSOLIDATION,D,0.847978753379373,1.2138330556358927,1,0.2854084400404457,N,2
22,0.5706464179747549,MORTGAGE,6.0,EDUCATION,D,3.0648242600049467,1.4274827811577777,0,1.508844709380111,N,2
22,0.5709378584841351,MORTGAGE,6.0,DEBTCONSOLIDATION,A,0.4679480951007032,-1.046519112928981,0,-0.27925445350093825,N,3
26,0.572783648376877,MORTGAGE,9.0,MEDICAL,C,1.5130324053670452,1.1178454977927266,0,0.47362940455424024,N,4
26,0.572783648376877,OWN,2.0,MEDICAL,B,-0.7354823227817512,0.24466835870328227,0,-1.032138311556117,N,4
24,0.0032603196295676435,MORTGAGE,8.0,MEDICAL,D,-0.7354823227817512,1.7742765385266348,1,-1.032138311556117,N,4
24,0.5752123192883793,OWN,7.0,HOMEIMPROVEMENT,D,0.847978753379373,2.0250827380523257,0,0.003076993269753731,N,4
23,0.8423661195536418,RENT,1.0,EDUCATION,C,0.37294043053103576,0.7834372317584714,0,-0.467475418014733,N,3
23,0.5509256101733555,RENT,0.0,PERSONAL,D,0.37294043053103576,1.1054600064581244,1,-0.27925445350093825,Y,4
25,0.5752123192883793,MORTGAGE,9.0,MEDICAL,A,0.6896326457632606,-1.0991574511010398,0,-0.09103348898714368,N,2
25,0.3129158608461218,RENT,9.0,MEDICAL,E,0.37294043053103576,1.6597107436815657,1,-0.37336493575783564,N,4
22,0.5752123192883793,MORTGAGE,6.0,VENTURE,B,1.6397092914599352,-0.01542695932336068,0,0.47362940455424024,N,4
26,0.9395129560137372,RENT,3.0,PERSONAL,B,0.37294043053103576,0.3623305263820019,0,-0.467475418014733,N,3
25,0.28377180990809314,MORTGAGE,9.0,HOMEIMPROVEMENT,D,0.7688056995713167,1.5203739661672928,1,0.19129795778354827,Y,2
26,0.5752123192883793,MORTGAGE,10.0,HOMEIMPROVEMENT,B,-0.26044399993341394,-0.01542695932336068,0,-0.749806864785425,N,2
23,0.963799665128761,RENT,0.0,EDUCATION,C,0.37294043053103576,0.486185439728022,0,-0.5615859002716304,N,2
24,0.5752123192883793,MORTGAGE,8.0,MEDICAL,C,2.4314398295404973,0.6410040814105475,0,1.0382922980956244,Y,3
25,0.6723591557484748,RENT,0.0,DEBTCONSOLIDATION,D,0.37294043053103576,0.644100454244198,1,-0.37336493575783564,N,2
24,1.0852332107038802,RENT,5.0,PERSONAL,A,0.37294043053103576,-0.9722061649213687,0,-0.5615859002716304,N,2
22,0.5752123192883793,MORTGAGE,6.0,PERSONAL,C,1.0063248609954853,0.6750641825807036,0,0.09718747552665087,N,4
25,1.0852332107038802,RENT,8.0,HOMEIMPROVEMENT,C,0.37294043053103576,0.36852327204930285,0,-0.5615859002716304,Y,2
26,1.0852332107038802,RENT,2.0,HOMEIMPROVEMENT,A,0.37294043053103576,-0.9783989105886699,0,-0.5615859002716304,N,2
26,0.5756494800524499,MORTGAGE,7.0,EDUCATION,C,-0.6088054366888612,0.28801757837438957,0,-0.9380278292992196,Y,2
21,1.1099085071647445,RENT,5.0,PERSONAL,C,0.37294043053103576,0.6410040814105475,0,-0.5615859002716304,N,2
26,1.133806628933928,RENT,1.0,EDUCATION,C,0.37294043053103576,0.7586662490892673,0,-0.5615859002716304,Y,4
23,0.5801668079478443,MORTGAGE,5.0,EDUCATION,A,1.3230170762277103,-0.9722061649213687,0,0.2854084400404457,N,4
24,1.1580933380489518,RENT,4.0,DEBTCONSOLIDATION,A,0.37294043053103576,-1.0991574511010398,0,-0.5615859002716304,N,2
22,0.5858984712989899,MORTGAGE,6.0,VENTURE,A,-0.26044399993341394,-1.6255408328216268,0,-0.749806864785425,N,4
26,1.2066667562789997,RENT,3.0,VENTURE,B,0.37294043053103576,-0.01542695932336068,0,-0.6556963825285276,N,3
24,1.2066667562789997,RENT,8.0,EDUCATION,A,0.37294043053103576,-1.3933128702978383,0,-0.6556963825285276,N,3
22,1.303813592739095,RENT,2.0,DEBTCONSOLIDATION,B,0.37294043053103576,-0.21049844784334315,0,-0.6556963825285276,N,2
23,1.3281003018541189,RENT,7.0,EDUCATION,B,0.37294043053103576,0.20751188469947635,0,-0.6556963825285276,N,4
25,0.5945445397439384,MORTGAGE,2.0,VENTURE,B,-0.10209789231730151,0.021729514680445216,0,-0.6556963825285276,N,4
22,0.5946416865803985,MORTGAGE,6.0,DEBTCONSOLIDATION,B,1.6397092914599352,0.46141445705881784,0,0.47362940455424024,N,2
24,0.308058519023117,MORTGAGE,8.0,VENTURE,C,2.2730937219243845,1.5234703390009439,1,1.320623744866316,N,4
25,1.3281003018541189,RENT,3.0,PERSONAL,B,0.37294043053103576,-0.6285087803861621,0,-0.6556963825285276,N,2
25,1.4009604291991904,RENT,0.0,EDUCATION,A,0.37294043053103576,-0.43653366469983007,0,-0.6556963825285276,N,2
25,1.404457715311754,RENT,2.0,MEDICAL,B,0.37294043053103576,-0.08973990733097302,0,-0.6556963825285276,N,2
23,0.5994990284034032,MORTGAGE,4.0,PERSONAL,C,1.6397092914599352,1.1178454977927266,0,0.47362940455424024,Y,3
26,1.449533847429238,RENT,3.0,MEDICAL,A,0.37294043053103576,-1.2539760927835653,0,-0.6556963825285276,N,4
25,-0.7119832638078848,OWN,0.0,VENTURE,B,-1.1471822025836436,0.3623305263820019,0,-0.9380278292992196,N,2
22,-0.7119832638078848,OWN,2.0,EDUCATION,B,0.6896326457632606,0.068175107185203,0,2.0735076029214947,N,4
23,1.1580933380489518,RENT,1.0,PERSONAL,D,0.37294043053103576,1.3129169863127086,1,-0.5615859002716304,Y,3
26,0.5994990284034032,MORTGAGE,0.0,EDUCATION,B,-0.5771362151656387,-0.34983522535761596,0,-0.9380278292992196,N,3
24,0.02390402237733792,MORTGAGE,6.0,MEDICAL,E,3.223170367621059,2.594815339444021,1,1.9793971206645975,N,3
23,-0.7119832638078848,OWN,2.0,MEDICAL,C,0.37294043053103576,0.46141445705881784,0,1.508844709380111,N,2
25,0.5994990284034032,MORTGAGE,9.0,EDUCATION,A,-0.300030526837442,-1.0929647054337388,0,-0.749806864785425,N,4
23,0.5994990284034032,MORTGAGE,7.0,DEBTCONSOLIDATION,B,-0.8938284303978636,-0.12070363566747803,0,-1.2203592760699116,N,3
25,0.5994990284034032,MORTGAGE,2.0,MEDICAL,B,0.847978753379373,0.4273543558886624,0,0.003076993269753731,N,2
23,1.5102506202167978,RENT,8.0,VENTURE,B,0.37294043053103576,-0.2074020750096927,0,-0.749806864785425,N,4
23,0.5994990284034032,MORTGAGE,8.0,DEBTCONSOLIDATION,B,-0.9571668734443085,0.510956422397226,0,-1.2203592760699116,N,3
22,0.5994990284034032,MORTGAGE,6.0,PERSONAL,A,0.7371364780480943,-1.5512278848140144,0,-0.09103348898714368,N,4
26,0.308058519023117,MORTGAGE,10.0,EDUCATION,B,0.6896326457632606,-0.34983522535761596,1,0.09718747552665087,N,4
24,0.5994990284034032,MORTGAGE,7.0,EDUCATION,B,4.014900905701621,-0.12070363566747803,0,2.0735076029214947,N,3
25,-0.7119832638078848,OWN,10.0,EDUCATION,B,0.2462635444381458,-0.39628081786237374,0,1.320623744866316,N,4
25,0.5994990284034032,MORTGAGE,2.0,MEDICAL,B,-0.022924838509245305,0.20751188469947635,0,-0.5615859002716304,N,4
26,1.5709673930043573,RENT,5.0,EDUCATION,C,0.37294043053103576,0.9847014659457547,0,-0.749806864785425,Y,2
25,0.5994990284034032,MORTGAGE,9.0,HOMEIMPROVEMENT,B,1.3230170762277103,-0.34983522535761596,0,0.2854084400404457,N,2
26,1.7166876476945006,RENT,2.0,PERSONAL,C,0.37294043053103576,1.1395201076282804,0,-0.749806864785425,Y,2
22,0.308058519023117,MORTGAGE,6.0,HOMEIMPROVEMENT,D,2.4314398295404973,1.7742765385266348,1,1.4147342271232135,N,2
23,1.8138344841545961,RENT,5.0,DEBTCONSOLIDATION,B,0.37294043053103576,0.024825887514095663,0,-0.749806864785425,N,3
22,-0.7119832638078848,OWN,4.0,EDUCATION,A,-1.012588011109948,-1.0186517574261265,0,-0.749806864785425,N,4
25,0.5994990284034032,MORTGAGE,9.0,PERSONAL,A,-0.9571668734443085,-0.9722061649213687,0,-1.2203592760699116,N,2
24,0.5994990284034032,MORTGAGE,0.0,MEDICAL,B,0.5312865381471481,0.4273543558886624,0,-0.27925445350093825,N,3
26,2.0567015753048348,RENT,3.0,PERSONAL,A,0.37294043053103576,-0.9722061649213687,0,-0.8439173470423222,N,3
24,0.5994990284034032,MORTGAGE,3.0,VENTURE,A,0.37294043053103576,-1.0929647054337388,0,-0.37336493575783564,N,3
23,0.5994990284034032,MORTGAGE,5.0,PERSONAL,A,0.847978753379373,-1.5512278848140144,0,0.003076993269753731,N,3
24,1.458641363347372,RENT,0.0,MEDICAL,C,0.37294043053103576,1.0001833301140068,1,-0.8439173470423222,N,2
24,0.5994990284034032,MORTGAGE,8.0,PERSONAL,B,-0.26044399993341394,-0.34983522535761596,0,-0.749806864785425,N,4
24,-0.7227665626549554,OWN,9.0,EDUCATION,A,0.5312865381471481,-1.6255408328216268,0,1.8852866384077,N,2
22,0.5994990284034032,MORTGAGE,6.0,EDUCATION,A,1.0063248609954853,-1.5512278848140144,0,0.09718747552665087,N,4
23,2.5424357576053116,RENT,7.0,EDUCATION,B,0.37294043053103576,0.021729514680445216,0,-0.9380278292992196,N,2
25,0.5994990284034032,MORTGAGE,0.0,EDUCATION,B,-0.10209789231730151,0.510956422397226,0,-0.6556963825285276,N,3
24,0.5994990284034032,MORTGAGE,4.0,VENTURE,A,1.6397092914599352,-0.9722061649213687,0,0.47362940455424024,N,3
25,0.02390402237733792,MORTGAGE,6.0,MEDICAL,C,1.6397092914599352,1.3098206134790582,1,0.8500713335818296,N,4
26,0.5994990284034032,MORTGAGE,0.0,DEBTCONSOLIDATION,A,0.056248215298810904,-1.3685418876286344,0,-0.5615859002716304,N,4
25,3.8782047589316235,RENT,9.0,EDUCATION,D,0.37294043053103576,1.6875780991844203,0,-1.1262487938130143,N,2
23,0.5994990284034032,OWN,7.0,MEDICAL,A,4.014900905701621,-0.6625688815563175,0,2.0735076029214947,N,4
24,0.5994990284034032,MORTGAGE,8.0,HOMEIMPROVEMENT,A,-0.8463245981130298,-0.9722061649213687,0,-1.1262487938130143,N,4
21,0.5994990284034032,OWN,6.0,MEDICAL,A,0.37294043053103576,-1.5512278848140144,0,-0.37336493575783564,N,3
23,-0.7245637791294672,OWN,7.0,VENTURE,D,-0.41879010754952634,1.1457128532955811,0,0.2854084400404457,N,4
23,0.5994990284034032,MORTGAGE,7.0,MEDICAL,B,1.7980553990760475,0.4273543558886624,0,0.5677398868111376,N,2
22,-0.7265552892768992,OWN,6.0,EDUCATION,A,-0.26044399993341394,-1.5512278848140144,0,0.5677398868111376,N,2
26,0.5994990284034032,MORTGAGE,5.0,EDUCATION,A,-0.26044399993341394,-1.7401066276666957,0,-0.749806864785425,N,3
22,0.5994990284034032,MORTGAGE,6.0,PERSONAL,A,-0.5137977721191938,-1.5636133761486166,0,-0.9380278292992196,N,2
24,0.5994990284034032,MORTGAGE,1.0,MEDICAL,B,0.847978753379373,-0.32506424268841183,0,0.003076993269753731,N,4
22,-0.7119832638078848,RENT,1.0,PERSONAL,B,0.4046096520542582,0.1393916823591649,1,1.6029551916370084,N,3
25,0.5994990284034032,MORTGAGE,9.0,MEDICAL,A,-0.5771362151656387,-1.2539760927835653,0,-0.9380278292992196,N,3
21,0.4076340263947148,RENT,3.0,PERSONAL,A,0.4046096520542582,-1.5512278848140144,0,-0.18514397124404108,N,2
23,-1.003423773188171,RENT,4.0,EDUCATION,C,0.41252695743506385,0.6564859455788004,1,3.2028333900042627,Y,4
23,-0.9558218233227244,RENT,1.0,VENTURE,B,0.41252695743506385,-0.2074020750096927,1,2.826391460976673,N,4
26,0.5994990284034032,MORTGAGE,10.0,PERSONAL,B,0.5312865381471481,-0.13928187266938125,0,-0.27925445350093825,N,3
24,-0.9548503549581233,RENT,1.0,MEDICAL,B,0.41252695743506385,0.1393916823591649,1,2.826391460976673,N,2
24,0.5994990284034032,MORTGAGE,0.0,DEBTCONSOLIDATION,C,-0.26044399993341394,0.6038476074067417,0,-0.749806864785425,N,2
24,-0.8868475694360566,RENT,5.0,MEDICAL,B,0.41252695743506385,-0.32506424268841183,1,2.449949531949084,N,4
23,0.5994990284034032,MORTGAGE,7.0,PERSONAL,A,1.9564015066921598,-1.2539760927835653,0,0.6618503690680348,N,4
23,0.5994990284034032,MORTGAGE,7.0,VENTURE,A,-0.7513169335433624,-1.2539760927835653,0,-1.1262487938130143,N,2
22,0.5994990284034032,MORTGAGE,6.0,EDUCATION,B,0.37294043053103576,-0.01542695932336068,0,-0.37336493575783564,N,2
21,-0.857703518498028,RENT,2.0,DEBTCONSOLIDATION,D,0.41252695743506385,1.0992672607908234,1,2.261728567435289,Y,3
22,-0.857703518498028,RENT,0.0,HOMEIMPROVEMENT,D,0.41252695743506385,0.8144009600949763,1,2.261728567435289,Y,4
25,0.5994990284034032,MORTGAGE,9.0,PERSONAL,A,0.056248215298810904,-1.7401066276666957,0,-0.5615859002716304,N,2
25,0.5994990284034032,MORTGAGE,4.0,PERSONAL,B,-1.052174538013976,0.1393916823591649,0,-1.314469758326809,N,4
21,-0.8819902276130518,RENT,2.0,VENTURE,C,0.41252695743506385,0.7958227230930731,1,2.3558390496921864,N,4
24,0.5994990284034032,MORTGAGE,7.0,MEDICAL,A,0.847978753379373,-0.7895201677359885,0,0.003076993269753731,N,3
25,0.5994990284034032,MORTGAGE,6.0,DEBTCONSOLIDATION,A,0.847978753379373,-0.7895201677359885,0,0.003076993269753731,N,2
23,0.5994990284034032,MORTGAGE,1.0,EDUCATION,A,0.638170160788024,-1.0991574511010398,0,-0.18514397124404108,N,4
24,-0.7119832638078848,RENT,0.0,DEBTCONSOLIDATION,B,0.41252695743506385,0.1393916823591649,1,1.6029551916370084,N,2
24,0.5994990284034032,MORTGAGE,8.0,VENTURE,B,-0.41879010754952634,-0.01542695932336068,0,-0.8439173470423222,N,3
23,-0.7119832638078848,RENT,4.0,MEDICAL,B,0.41252695743506385,-0.09283628016462347,1,1.6029551916370084,N,3
25,0.308058519023117,MORTGAGE,8.0,DEBTCONSOLIDATION,D,-0.5771362151656387,1.418193662656826,1,-0.8439173470423222,N,3
22,-0.5176895908876941,RENT,0.0,MEDICAL,D,0.41252695743506385,1.5327594575018952,1,1.0382922980956244,Y,2
25,0.5994990284034032,MORTGAGE,9.0,VENTURE,B,-0.6404746582120837,-0.32506424268841183,0,-1.032138311556117,N,4
24,-0.3719693361975509,RENT,8.0,HOMEIMPROVEMENT,C,0.41252695743506385,1.1395201076282804,0,0.6618503690680348,Y,3
25,-0.47883085630365585,RENT,3.0,MEDICAL,D,0.41252695743506385,1.176676581632086,1,0.9441818158387271,N,3
23,-0.12910224504731235,RENT,3.0,EDUCATION,C,0.41252695743506385,-0.13928187266938125,0,0.2854084400404457,N,3
23,0.5994990284034032,MORTGAGE,1.0,EDUCATION,A,-0.8938284303978636,-1.7401066276666957,0,-1.2203592760699116,N,3
24,-0.09510085228627896,RENT,1.0,VENTURE,C,0.41252695743506385,0.36852327204930285,0,0.2854084400404457,N,4
26,0.5994990284034032,MORTGAGE,10.0,HOMEIMPROVEMENT,B,-0.7077717539489315,0.2942103240416905,0,-1.032138311556117,N,2
24,-0.857703518498028,RENT,1.0,EDUCATION,B,0.42044426281586944,-0.09283628016462347,1,2.261728567435289,N,2
23,0.5994990284034032,MORTGAGE,7.0,VENTURE,A,1.7980553990760475,-1.0991574511010398,0,0.5677398868111376,N,4
25,0.5994990284034032,MORTGAGE,2.0,VENTURE,D,0.056248215298810904,1.3129169863127086,0,-0.5615859002716304,Y,2
24,0.5994990284034032,MORTGAGE,8.0,EDUCATION,C,4.014900905701621,0.5078600495635757,0,2.0735076029214947,Y,2
25,0.5994990284034032,MORTGAGE,4.0,VENTURE,B,0.056248215298810904,-0.3219678698547614,0,-0.5615859002716304,N,2
24,0.5994990284034032,MORTGAGE,0.0,DEBTCONSOLIDATION,C,2.2730937219243845,0.6255222172422953,0,0.9441818158387271,Y,2
26,-0.5662630091177417,RENT,6.0,PERSONAL,A,0.4323202208870779,-1.0929647054337388,0,1.1324027803525214,N,3
25,-0.5662630091177417,RENT,8.0,DEBTCONSOLIDATION,A,0.4323202208870779,-1.1610849077740502,0,1.1324027803525214,N,4
25,0.3566319372531647,RENT,2.0,PERSONAL,C,0.4323202208870779,-0.040197941992564795,0,-0.18514397124404108,N,4
23,0.5994990284034032,MORTGAGE,4.0,MEDICAL,B,-0.7671515443049737,-0.21049844784334315,0,-1.1262487938130143,N,4
22,-0.21838018775414003,RENT,2.0,EDUCATION,B,0.4362788735774807,-0.09283628016462347,0,0.47362940455424024,N,4
25,-0.6877937015293211,RENT,2.0,EDUCATION,E,0.44419617895828634,1.6349397610123622,1,1.6029551916370084,N,2
23,-0.8334168093830041,RENT,5.0,DEBTCONSOLIDATION,B,0.45211348433909193,-0.12070363566747803,1,2.1676180851783924,N,4
25,0.5994990284034032,MORTGAGE,9.0,EDUCATION,A,1.6397092914599352,-1.3933128702978383,0,0.47362940455424024,N,3
26,0.5994990284034032,MORTGAGE,10.0,EDUCATION,A,-1.3688667532462009,-1.5078786651429075,0,-1.5026907228406035,N,4
24,0.5994990284034032,OWN,8.0,MEDICAL,C,0.37294043053103576,0.7153170294181599,0,-0.37336493575783564,N,3
23,0.02390402237733792,MORTGAGE,2.0,MEDICAL,D,0.847978753379373,1.1735802087984357,1,0.19129795778354827,N,4
24,0.5994990284034032,MORTGAGE,8.0,VENTURE,A,-0.5771362151656387,-1.6255408328216268,0,-0.9380278292992196,N,4
25,-0.7119832638078848,RENT,0.0,VENTURE,C,0.45211348433909193,0.2106082575331268,1,1.6970656738939052,N,4
24,-0.8091301002679803,RENT,0.0,MEDICAL,C,0.45211348433909193,0.5666911334029352,1,2.0735076029214947,Y,3
23,0.5994990284034032,MORTGAGE,2.0,EDUCATION,A,-0.7354823227817512,-1.7401066276666957,0,-1.032138311556117,N,4
26,-0.6148364273477894,RENT,4.0,EDUCATION,A,0.45211348433909193,-1.275650702619119,1,1.320623744866316,N,2
22,-0.857703518498028,RENT,0.0,DEBTCONSOLIDATION,A,-1.0838437595371986,-1.3933128702978383,0,-0.749806864785425,N,3
22,0.5994990284034032,MORTGAGE,6.0,MEDICAL,B,-0.5771362151656387,-0.5541958323785497,0,-0.9380278292992196,N,2
23,0.5994990284034032,OWN,7.0,MEDICAL,A,-0.1812709461253577,-1.6255408328216268,0,-0.749806864785425,N,4
23,0.5994990284034032,MORTGAGE,7.0,EDUCATION,B,-0.26044399993341394,-0.21049844784334315,0,-0.749806864785425,N,3
25,0.5994990284034032,MORTGAGE,5.0,VENTURE,C,0.056248215298810904,0.486185439728022,0,-0.5615859002716304,Y,3
22,-0.7787717138742004,RENT,0.0,EDUCATION,D,-1.0838437595371986,1.418193662656826,1,-0.8439173470423222,Y,3
22,0.5994990284034032,MORTGAGE,6.0,VENTURE,B,-0.9730014842059198,-0.5541958323785497,0,-1.2203592760699116,N,2
24,-0.775225854343407,RENT,3.0,PERSONAL,D,-1.0838437595371986,1.5358558303355456,1,-0.8439173470423222,N,3
22,-0.7362699729229086,RENT,5.0,VENTURE,B,-1.0838437595371986,-0.2074020750096927,0,-0.8439173470423222,N,4
